4.108820759251860011e+01, -8.730802631214894305e+00
4.108860461183441970e+01, -8.730810847058894097e+00
4.108900123539275029e+01, -8.730835688248738791e+00
4.108939706783060331e+01, -8.730877130322275192e+00
4.108979171457360025e+01, -8.730935132266848697e+00
4.109018478222927939e+01, -8.731009636558997755e+00
4.109057587897925856e+01, -8.731100569220625829e+00
4.109096461496978492e+01, -8.731207839891583333e+00
4.109135060270037343e+01, -8.731331341918615152e+00
4.109173345741006500e+01, -8.731470952460574253e+00
4.109211279746094903e+01, -8.731626532609794822e+00
4.109248824471861639e+01, -8.731797927529530767e+00
4.109285942492908106e+01, -8.731984966607305054e+00
4.109322596809182926e+01, -8.732187463624031309e+00
4.109358750882866929e+01, -8.732405216938740722e+00
4.109394368674792730e+01, -8.732638009688738379e+00
4.109429414680371195e+01, -8.732885610004975874e+00
4.109463853964982150e+01, -8.733147771242462554e+00
4.109497652198797368e+01, -8.733424232225438288e+00
4.109530775691001736e+01, -8.733714717507126579e+00
4.109563191423378470e+01, -8.734018937643755365e+00
4.109594867083220748e+01, -8.734336589482609270e+00
4.109625771095541324e+01, -8.734667356463821974e+00
4.109655872654548858e+01, -8.735010908935596063e+00
4.109685141754355442e+01, -8.735366904482551931e+00
4.109713549218884765e+01, -8.735734988266875334e+00
4.109741066730958892e+01, -8.736114793381922539e+00
4.109767666860523860e+01, -8.736505941217929561e+00
4.109793323091991368e+01, -8.736908041839464900e+00
4.109818009850671672e+01, -8.737320694374249186e+00
4.109841702528267149e+01, -8.737743487412945598e+00
4.109864377507401656e+01, -8.738175999419544482e+00
4.109886012185162940e+01, -8.738617799151894516e+00
4.109906584995633949e+01, -8.739068446091991405e+00
4.109926075431388881e+01, -8.739527490885595995e+00
4.109944464063938341e+01, -8.739994475790702211e+00
4.109961732563093051e+01, -8.740468935134455108e+00
4.109977863715237589e+01, -8.740950395778025239e+00
4.109992841440488576e+01, -8.741438377588998776e+00
4.110006650808723805e+01, -8.741932393920778921e+00
4.110019278054465275e+01, -8.742431952098554504e+00
4.110030710590599057e+01, -8.742936553911315301e+00
4.110040937020924900e+01, -8.743445696109445109e+00
4.110049947151514260e+01, -8.743958870907368564e+00
4.110057732000873187e+01, -8.744475566490770291e+00
4.110064283808895169e+01, -8.744995267527858829e+00
4.110069596044594675e+01, -8.745517455684172603e+00
4.110073663412619993e+01, -8.746041610140409261e+00
4.110076481858530428e+01, -8.746567208112741909e+00
4.110078048572837162e+01, -8.747093725375119533e+00
4.110078361993805629e+01, -8.747620636783027592e+00
4.110077421809010900e+01, -8.748147416798152776e+00
4.110075228955650317e+01, -8.748673540013456318e+00
4.110071785619606288e+01, -8.749198481678117645e+00
4.110067095233272738e+01, -8.749721718221810107e+00
4.110061162472128160e+01, -8.750242727777790108e+00
4.110053993250077298e+01, -8.750760990704279152e+00
4.110045594713557193e+01, -8.751275990103600577e+00
4.110035975234411865e+01, -8.751787212338557609e+00
4.110025144401546271e+01, -8.752294147545541136e+00
4.110013113011371644e+01, -8.752796290143821878e+00
4.109999893057038634e+01, -8.753293139340563300e+00
4.109985497716484559e+01, -8.753784199630990415e+00
4.109969941339299027e+01, -8.754268981293265028e+00
4.109953239432417149e+01, -8.754747000877536323e+00
4.109935408644661692e+01, -8.755217781688681811e+00
4.109916466750151187e+01, -8.755680854262269719e+00
4.109896432630576868e+01, -8.756135756833248962e+00
4.109875326256385364e+01, -8.756582035796897756e+00
4.109853168666870005e+01, -8.757019246161576120e+00
4.109829981949196309e+01, -8.757446951992832851e+00
4.109805789216390082e+01, -8.757864726848398007e+00
4.109780614584293090e+01, -8.758272154203654125e+00
4.109754483147526827e+01, -8.758668827867150952e+00
4.109727420954474297e+01, -8.759054352385733822e+00
4.109699454981318922e+01, -8.759428343438905529e+00
4.109670613105150494e+01, -8.759790428222006042e+00
4.109640924076179402e+01, -8.760140245817837013e+00
4.109610417489074763e+01, -8.760477447556375807e+00
4.109579123753465524e+01, -8.760801697362182949e+00
4.109547074063628713e+01, -8.761112672089192088e+00
4.109514300367392536e+01, -8.761410061842545005e+00
4.109480835334288429e+01, -8.761693570287125254e+00
4.109446712322991146e+01, -8.761962914942520442e+00
4.109411965348058970e+01, -8.762217827464098718e+00
4.109376629046033003e+01, -8.762458053909918831e+00
4.109340738640906920e+01, -8.762683354993230367e+00
4.109304329909018350e+01, -8.762893506320297732e+00
4.109267439143381750e+01, -8.763088298613313398e+00
4.109230103117514687e+01, -8.763267537918187244e+00
4.109192359048780219e+01, -8.763431045797021923e+00
4.109154244561287328e+01, -8.763578659505046886e+00
4.109115797648384927e+01, -8.763710232151876056e+00
4.109077056634792768e+01, -8.763825632846927505e+00
4.109038060138394854e+01, -8.763924746828832824e+00
4.108998847031747914e+01, -8.764007475578754480e+00
4.108959456403329114e+01, -8.764073736917472601e+00
4.108919927518573445e+01, -8.764123465086159470e+00
4.108880299780732770e+01, -8.764156610810761805e+00
4.108840612691597727e+01, -8.764173141349948182e+00
4.108800905812122295e+01, -8.764173040526541669e+00
4.108761218722987252e+01, -8.764156308742453660e+00
4.108721590985146577e+01, -8.764122962977081599e+00
4.108682062100390908e+01, -8.764073036769181257e+00
4.108642671471972108e+01, -8.764006580182243766e+00
4.108603458365325167e+01, -8.763923659753416473e+00
4.108564461868927253e+01, -8.763824358426004935e+00
4.108525720855335095e+01, -8.763708775465664402e+00
4.108487273942432694e+01, -8.763577026360321653e+00
4.108449159454939803e+01, -8.763429242703979938e+00
